Ensembl.ID,Gene.name
ENSG00000234559.1_5,RPL22P7
ENSG00000234560.4_4,OR10G8
ENSG00000234562.1_4,TPMTP2
ENSG00000234564.1_5,HSPA8P20
ENSG00000234565.1_4,COX6B1P1
ENSG00000234566.1_4,RPL7AP71
ENSG00000234567.1_7,AL024497.2
ENSG00000234568.3_4,BIN2P1
ENSG00000234569.1_4,RAD1P1
ENSG00000234570.1_5,ZFRP1
ENSG00000234571.2_8,H2BP2
ENSG00000234572.1_6,LINC01800
ENSG00000234573.1_5,AL121890.1
ENSG00000234575.2_4,CTSLP8
ENSG00000234576.2_4,MTND1P26
ENSG00000234577.1_6,SYNE1-AS1
ENSG00000234578.1_6,AL355483.4
ENSG00000234579.1_5,AC009305.1
ENSG00000234580.1_7,AL356157.1
ENSG00000234583.1_5,TSPY19P
ENSG00000234584.1_4,AC019186.1
ENSG00000234585.6_2,CCT6P3
ENSG00000234586.2_5,AL161449.1
ENSG00000234587.1_4,MRPL50P1
ENSG00000234588.1_4,FABP5P14
ENSG00000234589.4_5,AC125807.1
ENSG00000234590.1_4,GNG5P5
ENSG00000234592.1_5,AL359845.1
ENSG00000234593.3_7,KAZN-AS1
ENSG00000234594.1_5,AC008134.1
ENSG00000234595.1_6,AC013733.2
ENSG00000234597.2_4,AC010096.1
ENSG00000234601.1_7,CHRM3-AS1
ENSG00000234602.9_4,MCIDAS
ENSG00000234604.2_6,AL021068.2
ENSG00000234607.2_5,AL355994.4
ENSG00000234608.8_8,MAPKAPK5-AS1
ENSG00000234611.1_3,OR2AT2P
ENSG00000234612.1_5,H2AZP5
ENSG00000234613.1_8,AL031584.2
ENSG00000234614.1_6,C2CD4D-AS1
ENSG00000234616.9_4,JRK
ENSG00000234617.2_7,SNRK-AS1
ENSG00000234618.1_4,RPSAP9
ENSG00000234619.1_4,RPL7P11
ENSG00000234620.1_5,PUDPP1
ENSG00000234622.6_6,AL683807.2
ENSG00000234622.6_6_PAR_Y,AL683807.2
ENSG00000234624.2_2,AC016894.1
ENSG00000234625.1_6,LINC00380
ENSG00000234626.2_8,AL021937.3
ENSG00000234627.3_4,NUS1P3
ENSG00000234629.1_4,WDR82P1
ENSG00000234630.1_6,AC245060.2
ENSG00000234632.1_4,NECAP1P2
ENSG00000234634.2_6,LINC02093
ENSG00000234636.2_5,MED14OS
ENSG00000234637.1_4,RPS19P6
ENSG00000234638.1_7,AC053503.4
ENSG00000234639.1_5,AC009263.1
ENSG00000234640.1_7,AL390763.1
ENSG00000234644.2_2,OTX2P1
ENSG00000234645.3_4,YWHAEP5
ENSG00000234646.7_7,AL049651.2
ENSG00000234647.2_6,AL606970.3
ENSG00000234648.1_5,AL162151.2
ENSG00000234650.6_7,PCCA-AS1
ENSG00000234652.1_4,AGPAT5P1
ENSG00000234653.1_6,LRRTM4-AS1
ENSG00000234654.1,ENSG00000234654.1
ENSG00000234655.3_2,OR7E155P
ENSG00000234658.1_6,AC013429.1
ENSG00000234660.2_5,LINC00440
ENSG00000234661.2_7,CHL1-AS1
ENSG00000234663.7_5,LINC01934
ENSG00000234664.1_3,HMGN2P5
ENSG00000234665.9_9,LERFS
ENSG00000234667.2_5,ACTBP13
ENSG00000234670.1_2,OR6C64P
ENSG00000234671.1_4,MTCYBP5
ENSG00000234675.1_7,AL445123.1
ENSG00000234676.1_7,IFT74-AS1
ENSG00000234677.1_8,AC068058.1
ENSG00000234678.2_7,ELF3-AS1
ENSG00000234680.1_2,VN2R3P
ENSG00000234682.1_4,VDAC2P4
ENSG00000234683.1_5,AL138799.3
ENSG00000234684.7_7,SDCBP2-AS1
ENSG00000234685.1_4,NUS1P2
ENSG00000234686.1_6,AC091730.1
ENSG00000234688.1_6,AL049749.1
ENSG00000234690.7_8,EPCAM-DT
ENSG00000234692.1_7,AL355601.1
ENSG00000234693.1_6,RIPOR3-AS1
ENSG00000234694.1_7,AL139289.2
ENSG00000234695.1_7,TFPI2-DT
ENSG00000234696.1_7,GPR50-AS1
ENSG00000234698.1_6,AL161937.1
ENSG00000234699.1_6,AL139339.1
ENSG00000234700.1_4,MTCO1P8
ENSG00000234701.1_4,PRDX3P3
ENSG00000234702.1_4,VDAC1P3
ENSG00000234703.1_6,AF015262.1
ENSG00000234705.2_8,HMGA1P4
ENSG00000234706.1_5,PRUNEP1
ENSG00000234707.3_7,SEC61G-DT
ENSG00000234709.2_4,UPF3AP3
ENSG00000234710.2_6,AC060834.2
ENSG00000234711.1_2,TUBB8P11
ENSG00000234712.1_7,AL713923.1
ENSG00000234713.3_6,AC022616.1
ENSG00000234714.1_6,AC009965.1
ENSG00000234715.2_6,AC005064.1
ENSG00000234716.1_5,AC092447.6
ENSG00000234717.2_6,TMEM212-AS1
ENSG00000234718.7_8,AC007161.1
ENSG00000234719.9_8,NPIPB2
ENSG00000234720.3_4,ATP5F1AP8
ENSG00000234721.3_5,LINC02092
ENSG00000234722.5_7,LINC01287
ENSG00000234723.1_3,AC092421.1
ENSG00000234724.1_4,HDAC1P1
ENSG00000234725.1,ENSG00000234725.1
ENSG00000234726.1_6,AC245060.3
ENSG00000234730.1_6,AP001117.1
ENSG00000234731.2_4,MTND4LP16
ENSG00000234732.1_4,RPEP5
ENSG00000234734.5,ENSG00000234734.5
ENSG00000234735.1_5,AL022237.1
ENSG00000234736.6_6,FAM170B-AS1
ENSG00000234737.1_4,KRT18P15
ENSG00000234740.1_8,AL162386.2
ENSG00000234741.8_8,GAS5
ENSG00000234742.1_2,AC144530.1
ENSG00000234743.1_2,EIF5AP4
ENSG00000234744.1_4,USP9YP26
ENSG00000234745.11_4,HLA-B
ENSG00000234748.1_5,AL109913.1
ENSG00000234749.5_3,FAM90A21P
ENSG00000234750.1_5,AC012618.2
ENSG00000234751.1_5,AP002381.1
ENSG00000234752.1_6,LINC02676
ENSG00000234753.5_7,FOXP4-AS1
ENSG00000234754.2_8,LINC02817
ENSG00000234756.1_7,LINC02621
ENSG00000234758.1_7,AC034228.3
ENSG00000234761.1_6,MGAT4FP
ENSG00000234763.3_8,AL359378.1
ENSG00000234764.2_4,E2F6P1
ENSG00000234765.1_4,ELL2P3
ENSG00000234766.2_7,LINC01496
ENSG00000234767.2_5,LINC01052
ENSG00000234768.1_6,AL611929.1
ENSG00000234769.7_3,WASH4P
ENSG00000234770.1_2,GULOP
ENSG00000234771.3_7,SLC25A25-AS1
ENSG00000234772.2_8,LINC00412
ENSG00000234773.7_6,AC012618.3
ENSG00000234775.2_7,AC105940.2
ENSG00000234776.5_4,C11orf94
ENSG00000234777.3_7,LINC02529
ENSG00000234779.1_6,BNC2-AS1
ENSG00000234780.1_5,AC245047.5
ENSG00000234781.2_6,LINC01103
ENSG00000234782.3_4,TPT1P9
ENSG00000234784.2_5,AL606517.2
ENSG00000234785.1_4,EEF1GP5
ENSG00000234787.8_6,LINC00458
ENSG00000234788.1_4,HSPA8P3
ENSG00000234789.1_6,AL590369.1
ENSG00000234790.1_4,NUTF2P4
ENSG00000234791.1_6,AC108448.1
ENSG00000234792.1_5,AL450023.2
ENSG00000234793.1_7,AC114730.2
ENSG00000234795.10_6,RFTN1P1
ENSG00000234796.1_7,AC113607.1
ENSG00000234797.5_4,RPS3AP6
ENSG00000234800.2_4,PCMTD1P3
ENSG00000234801.3_4,MORF4
ENSG00000234803.8_5,FAM197Y2
ENSG00000234805.1_5,AC090505.1
ENSG00000234806.1_4,RPL26P29
ENSG00000234807.7_5,LINC01135
ENSG00000234810.4_6,AL603840.1
ENSG00000234811.1_6,AL161932.1
ENSG00000234812.1_5,BX664727.2
ENSG00000234813.1_5,AL357520.1
ENSG00000234814.8_5,SVIL2P
ENSG00000234816.2_5,H2AC5P
ENSG00000234817.2_8,ECI2-DT
ENSG00000234818.1_6,AC007314.1
ENSG00000234819.1_5,AL353705.4
ENSG00000234821.1_4,MRPS33P4
ENSG00000234825.3_4,XRCC6P2
ENSG00000234826.1_7,AC003084.1
ENSG00000234828.8_8,IQCM
ENSG00000234829.4_3,IFNA17
ENSG00000234830.8_4,FAM197Y9
ENSG00000234832.1_7,NXT1-AS1
ENSG00000234835.1_4,PHBP13
ENSG00000234837.1_5,AC073464.3
ENSG00000234838.3_5,PPIAP78
ENSG00000234839.1_4,RPS26P30
ENSG00000234840.2_6,LINC01239
ENSG00000234841.4_6,AC017007.2
ENSG00000234842.1_4,MTCO2P16
ENSG00000234844.1_4,CDC42P2
ENSG00000234848.1_6,AC008758.2
ENSG00000234850.1_4,MTND2P3
ENSG00000234851.4_5,RPL23AP42
ENSG00000234853.2_5,NDUFA5P3
ENSG00000234854.1_6,LINC00676
ENSG00000234855.2_6,SLIT1-AS1
ENSG00000234857.2_4,HNRNPUL2-BSCL2
ENSG00000234859.5_5,AC003958.2
ENSG00000234860.2_6,AL162394.1
ENSG00000234861.2_3,ATP5F1AP1
ENSG00000234862.1_6,AL035258.1
ENSG00000234863.1_6,AC096644.2
ENSG00000234864.2_7,LINC02632
ENSG00000234865.3_6,ADH5P5
ENSG00000234869.1_6,AL021392.1
ENSG00000234872.2_5,AL358176.5
ENSG00000234877.2_3,AC092660.1
ENSG00000234878.1_4,HSPE1P1
ENSG00000234880.1_6,LINC00163
ENSG00000234881.1_4,PIGFP2
ENSG00000234882.1_4,EIF3EP1
ENSG00000234883.6_4,MIR155HG
ENSG00000234884.2_7,AL022329.1
ENSG00000234886.1_2,MTND5P26
ENSG00000234888.1_5,OFD1P15Y
ENSG00000234889.2_5,AL391666.1
ENSG00000234890.1_4,HNRNPDLP2
ENSG00000234891.1_7,Z82196.1
ENSG00000234892.1_6,Z82214.1
ENSG00000234894.1_6,AL139327.3
ENSG00000234895.1_2,OR52X1P
ENSG00000234896.1_2,OR7E62P
ENSG00000234898.1_4,CHEK2P3
ENSG00000234899.10_5,SOX9-AS1
ENSG00000234900.1_7,AL135937.1
ENSG00000234901.1_4,MTND6P13
ENSG00000234902.6_8,AC007879.3
ENSG00000234903.1_6,AC133104.1
ENSG00000234906.10_5,APOC2
ENSG00000234907.1_5,AL593851.1
ENSG00000234910.2_4,IL6RP1
ENSG00000234911.2_4,TEX21P
ENSG00000234912.12_6,SNHG20
ENSG00000234913.1_8,AC016027.2
ENSG00000234915.1_8,AL360091.3
ENSG00000234917.2_6,AC098484.2
ENSG00000234918.1_7,AL157387.1
ENSG00000234919.1_6,LINC01827
ENSG00000234921.1_7,AC006450.2
ENSG00000234922.1_4,TSEN15P3
ENSG00000234925.2_4,ATP5PDP4
ENSG00000234927.1_4,HMGN1P18
ENSG00000234928.1_5,LINC01659
ENSG00000234929.2_7,AC018685.2
ENSG00000234931.1_5,MARK2P15
ENSG00000234932.2_2,AC009969.1
ENSG00000234933.1_2,CDC42P1
ENSG00000234934.1_4,MTND5P29
ENSG00000234936.1_6,AC010883.1
ENSG00000234937.1_5,AL139128.1
ENSG00000234938.2_7,AC012668.2
ENSG00000234939.1_4,MTND2P18
ENSG00000234940.1_4,AC023128.1
ENSG00000234941.1_5,AL117339.3
ENSG00000234942.3_5,GRID1-AS1
ENSG00000234943.2_7,AC092839.2
ENSG00000234944.1_7,LINC02623
ENSG00000234945.8_9,GTF3C2-AS1
ENSG00000234946.1_4,SDHCP3
ENSG00000234948.2_7,LINC01524
ENSG00000234949.2_6,AC104667.2
ENSG00000234950.1_4,RBMY2OP
ENSG00000234952.2_8,LINC02674
ENSG00000234953.2_8,AL138799.4
ENSG00000234956.7_7,LINC02539
ENSG00000234958.6_4,FABP5P13
ENSG00000234958.6_4_PAR_Y,FABP5P13
ENSG00000234961.1_7,AL133415.1
ENSG00000234962.6_7,LINC00700
ENSG00000234964.4_4,FABP5P7
ENSG00000234965.2_5,SHISA8
ENSG00000234967.2_7,AL357558.2
ENSG00000234969.1_5,AL627389.1
ENSG00000234973.5_8,LINC02658
ENSG00000234975.6_4,FTH1P2
ENSG00000234977.1_7,AC074389.3
ENSG00000234978.1,ENSG00000234978.1
ENSG00000234979.1_6,Z82185.1
ENSG00000234981.1_5,AC244034.1
ENSG00000234982.1_5,AL441963.1
ENSG00000234983.1_5,AC010132.2
ENSG00000234984.1_3,FMO10P
ENSG00000234985.2_5,AC074085.2
ENSG00000234986.1_6,AL731661.2
ENSG00000234988.2_6,LINC01849
ENSG00000234993.1_6,CUBNP2
ENSG00000234995.1_5,RPS3AP28
ENSG00000234996.4_5,ACTG1P25
ENSG00000234997.2_6,AC016745.1
ENSG00000234998.1,AC244453.3
ENSG00000234999.1_4,SNRPCP19
ENSG00000235001.3_4,EIF4A1P2
ENSG00000235002.1_5,AL513331.1
ENSG00000235003.1,ENSG00000235003.1
ENSG00000235004.1_4,USP9YP30
ENSG00000235005.1_7,AL450468.1
ENSG00000235007.2_7,AL161785.2
ENSG00000235008.1_5,AL023775.1
ENSG00000235009.1_5,LINC01883
ENSG00000235010.1_7,AL512622.1
ENSG00000235011.2_6,AL353651.1
ENSG00000235012.1_6,JCADP1
ENSG00000235013.1_4,COX20P2
ENSG00000235014.1_5,REREP2Y
ENSG00000235015.1_5,GEMIN2P1
ENSG00000235016.1_7,SEMA3F-AS1
ENSG00000235018.1_5,AL137077.1
ENSG00000235020.5_7,AL390783.1
ENSG00000235021.1_6,AL591848.2
ENSG00000235023.1_7,AP001626.1
ENSG00000235024.1_8,AC097468.2
ENSG00000235026.6_7,DPP10-AS1
ENSG00000235027.1_6,AC068580.3
ENSG00000235028.3_2,HMGN1P30
ENSG00000235029.1_6,MNX1-AS2
ENSG00000235032.1_6,BMP7-AS1
ENSG00000235033.7_8,DAAM2-AS1
ENSG00000235034.7_4,C19orf81
ENSG00000235035.1_6,AC005234.1
ENSG00000235036.4_5,AL035456.1
ENSG00000235037.1,ENSG00000235037.1
ENSG00000235038.1_6,AL445193.2
ENSG00000235039.1_4,MTND6P12
ENSG00000235040.1_2,MTCO3P1
ENSG00000235042.1_6,SMARCAL1-AS1
ENSG00000235043.3_4,TECRP1
ENSG00000235044.1_2,PPIAP3
ENSG00000235045.2_4,RPL7P8
ENSG00000235047.1_6,AC016751.2
ENSG00000235049.1_6,LINC00940
ENSG00000235050.6_8,MLIP-AS1
ENSG00000235051.3_7,AL357497.1
ENSG00000235052.1_7,AL021154.1
ENSG00000235054.4_5,LINC01777
ENSG00000235055.3_5,AL157407.1
ENSG00000235056.1_4,AC010983.1
ENSG00000235058.1_6,ZMYND10-AS1
ENSG00000235059.5_3,AC008175.1
ENSG00000235060.1_4,VDAC1P4
ENSG00000235061.3_4,UBE2V1P7
ENSG00000235062.4_5,BCRP5
ENSG00000235064.1_4,SLC25A5P2
ENSG00000235065.1_2,RPL24P2
ENSG00000235066.7_7,AC009303.2
ENSG00000235069.2_5,AL627082.1
ENSG00000235070.3_7,AC062015.1
ENSG00000235071.1_5,AC073909.1
ENSG00000235072.2_7,ARNILA
ENSG00000235073.1,ENSG00000235073.1
ENSG00000235076.2_4,GAPDHP52
ENSG00000235077.1_6,AC073842.1
ENSG00000235078.1_6,AC231981.1
ENSG00000235079.1_6,ZRANB2-AS1
ENSG00000235080.2_4,MTND5P23
ENSG00000235081.1_6,AC245052.3
ENSG00000235082.2_4,SUMO1P3
ENSG00000235083.1_5,AL929288.2
ENSG00000235084.3_4,CHCHD2P6
ENSG00000235085.3_6,AC091153.2
ENSG00000235086.1_6,FNDC1-IT1
ENSG00000235088.1_6,AL031667.2
ENSG00000235089.1_5,AL357632.1
ENSG00000235090.1_4,RPL7L1P3
ENSG00000235091.2_7,BX324167.1
ENSG00000235092.6_7,ID2-AS1
ENSG00000235094.3_6,AC006335.1
ENSG00000235095.1_6,AC099654.2
ENSG00000235096.2_6,AC118555.1
ENSG00000235097.1_6,LINC00330
ENSG00000235098.8_4,ANKRD65
ENSG00000235099.1_6,AL138731.1
ENSG00000235100.4_8,AL157400.3
ENSG00000235101.1_4,SETP9
ENSG00000235102.1_4,ADI1P1
ENSG00000235105.1_5,AL356968.2
ENSG00000235106.10_6,BRD3OS
ENSG00000235108.1_4,IFNA12P
ENSG00000235109.7_7,ZSCAN31
ENSG00000235110.5_5,AC107421.1
ENSG00000235111.1_8,Z97192.3
ENSG00000235112.1_4,HSPE1P27
ENSG00000235113.1_6,AL161932.2
ENSG00000235115.3_4,CHCHD2P8
ENSG00000235118.8_5,FAM237A
ENSG00000235119.1_7,AL138895.1
ENSG00000235120.1_7,BSN-AS1
ENSG00000235121.1_8,AL645504.1
ENSG00000235122.4_6,AL121974.1
ENSG00000235123.5_6,DSCAM-AS1
ENSG00000235124.1_4,KRT8P17
ENSG00000235126.1_8,AC128709.2
ENSG00000235127.1_4,AC068286.1
ENSG00000235128.1_5,AC013474.1
ENSG00000235129.1_4,FABP7P2
ENSG00000235131.1_7,TP73-AS2
ENSG00000235133.1_4,RPL35AP22
ENSG00000235136.1_6,AL627224.1
ENSG00000235137.2_4,HSP90AB6P
ENSG00000235138.1_6,AL445931.1
ENSG00000235139.2_3,AC003984.1
ENSG00000235140.2_6,AC026391.1
ENSG00000235141.1_4,COX6CP17
ENSG00000235142.10_8,LINC02532
ENSG00000235143.1_6,AL445235.1
ENSG00000235145.2_4,RPSAP16
ENSG00000235146.2_6,AC114498.1
ENSG00000235147.1_5,AC128677.1
ENSG00000235148.2_4,HMGB3P23
ENSG00000235149.1_6,AC096659.1
ENSG00000235150.1_4,RCBTB2P1
ENSG00000235151.1_6,AC131097.4
ENSG00000235152.1_6,AL353052.1
ENSG00000235154.1_7,FP325330.1
ENSG00000235156.5_3,TMEM30CP
ENSG00000235158.1_3,AC087430.1
ENSG00000235159.1_7,AL121672.2
ENSG00000235160.2_6,LINC02248
ENSG00000235162.8_4,C12orf75
ENSG00000235163.2_6,AC096644.3
ENSG00000235165.2_4,CDK5P1
ENSG00000235166.8_5,LINC01440
ENSG00000235168.1_7,AL078581.2
ENSG00000235169.8_6,SMIM1
ENSG00000235170.1_4,MTND1P31
ENSG00000235172.8_6,LINC01366
ENSG00000235173.7_3,HGH1
ENSG00000235174.1_4,RPL39P3
ENSG00000235175.1_4,RPL26P37
ENSG00000235180.1_6,LINC00601
ENSG00000235181.1_5,AC245036.2
ENSG00000235182.1_5,AC104333.1
ENSG00000235183.3_5,SRP14P3
ENSG00000235185.1_7,AL031727.2
ENSG00000235186.1_5,AC103563.8
ENSG00000235189.2_7,AL034405.1
ENSG00000235190.1_5,AL008629.1
ENSG00000235191.1_7,NUCB1-AS1
ENSG00000235192.1_6,AC009495.3
ENSG00000235193.1,AC006987.2
ENSG00000235194.9_7,PPP1R3E
ENSG00000235196.3_5,Z68868.1
ENSG00000235197.1_5,ZNF33CP
ENSG00000235198.1_7,AC005871.1
ENSG00000235199.1_5,CYP2C58P
ENSG00000235200.3_5,LINC01702
ENSG00000235201.1_6,LINC02578
ENSG00000235202.2_5,LINC01525
ENSG00000235203.2_6,TBC1D3P3
ENSG00000235204.1_7,AL162724.2
ENSG00000235205.1_4,TATDN2P3
ENSG00000235207.1_4,TUBBP6
ENSG00000235208.2_7,AL135938.1
ENSG00000235209.1_6,AL022318.1
ENSG00000235211.4_4,TMSB10P2
ENSG00000235213.1_2,OR6E1P
ENSG00000235214.1_6,FAM83C-AS1
ENSG00000235215.2_8,AL592431.1
ENSG00000235217.6_4,TSPY26P
ENSG00000235218.2_2,DNAJC17P1
ENSG00000235219.1_6,AC236972.2
ENSG00000235221.3_6,LINC00383
ENSG00000235224.1_5,AL591212.2
ENSG00000235225.1_5,RPL31P17
ENSG00000235226.1_5,AL445528.1
ENSG00000235227.1_4,VN1R38P
ENSG00000235231.3,ENSG00000235231.3
ENSG00000235232.1_4,MRPS18BP2
ENSG00000235235.6_2,IGKV1OR2-1
ENSG00000235236.1_7,AC137630.2
ENSG00000235237.1_6,Z82188.2
ENSG00000235238.1_4,SUMO2P1
ENSG00000235239.1_5,Z74696.1
ENSG00000235240.1_2,AC026185.1
ENSG00000235241.1_5,BX284668.4
ENSG00000235242.1_7,AC010982.1
ENSG00000235243.1_2,AC093716.1
ENSG00000235244.4_6,DANT2
ENSG00000235245.1_8,AL360181.2
ENSG00000235246.1_6,AL020993.1
ENSG00000235248.3_4,OR13C1P
ENSG00000235249.1,ENSG00000235249.1
ENSG00000235251.2_5,AC093155.2
ENSG00000235253.1_3,AC010240.2
ENSG00000235254.3_4,TMEM185AP1
ENSG00000235256.1_4,FKBP4P7
ENSG00000235257.9_9,ITGA9-AS1
ENSG00000235258.1_5,NDUFB4P6
ENSG00000235262.1_7,KDM5C-IT1
ENSG00000235263.1_7,AL928921.1
ENSG00000235264.1_4,RPL5P28
ENSG00000235265.1,ENSG00000235265.1
ENSG00000235266.1_4,RPL22P17
ENSG00000235267.1_5,AC074117.2
ENSG00000235268.2_4,KDM4E
ENSG00000235269.2_7,LINC02331
ENSG00000235271.6_6,LINC01422
ENSG00000235272.2_4,RAMACL
ENSG00000235274.1_6,Z75741.2
ENSG00000235275.3_2,KRT18P16
ENSG00000235277.1_6,AF127577.3
ENSG00000235278.2_5,ZNF652P1
ENSG00000235279.1_7,AC069079.1
ENSG00000235280.2_7,MCF2L-AS1
ENSG00000235281.2_6,AL713851.1
ENSG00000235282.3_4,DYNLL1P3
ENSG00000235285.1_7,SMIM2-IT1
ENSG00000235286.1_5,AP000925.1
ENSG00000235288.3_9,AC099329.1
ENSG00000235289.1_2,BRD7P6
ENSG00000235290.1_2,HLA-W
ENSG00000235292.2_7,AL109838.1
ENSG00000235293.1_3,AC114814.3
ENSG00000235294.1_4,RPL7AP25
ENSG00000235295.1_5,LINC01634
ENSG00000235296.1_6,AC145207.1
ENSG00000235297.3_4,FAUP1
ENSG00000235298.1_6,AL354733.3
ENSG00000235299.2_4,MRPL53P1
ENSG00000235300.4_9,AC090627.1
ENSG00000235301.1_2,HLA-Z
ENSG00000235303.1_6,AL023495.1
ENSG00000235304.2_6,LINC01281
ENSG00000235306.2_4,GAPDHP34
ENSG00000235308.1_5,AL445991.1
ENSG00000235310.1_4,GXYLT1P6
ENSG00000235312.1_4,KRTAP19-10P
ENSG00000235313.1_6,HM13-IT1
ENSG00000235314.1_5,LINC00957
ENSG00000235315.2_4,RPL23AP69
ENSG00000235316.1_4,DUSP8P5
ENSG00000235318.3_4,MTND4LP13
ENSG00000235319.1_6,AC012360.1
ENSG00000235321.1_6,AC007556.1
ENSG00000235323.2_2,COTL1P2
ENSG00000235325.1_5,SRSF3P5
ENSG00000235327.1,ENSG00000235327.1
ENSG00000235328.1_5,AC006946.1
ENSG00000235329.2_5,AL031183.1
ENSG00000235330.2_4,RPL12P25
ENSG00000235332.2_5,RPSAP76
ENSG00000235333.3_2,PVRIG2P
ENSG00000235334.1_4,BTG3P1
ENSG00000235335.3_7,B3GALT1-AS1
ENSG00000235337.1_7,AC093083.1
ENSG00000235338.1_4,DUSP5P2
ENSG00000235339.1_4,GEMIN2P2
ENSG00000235343.2_7,LINC01665
ENSG00000235347.1_5,Z84478.1
ENSG00000235349.1_6,AC016769.3
ENSG00000235350.1_5,AL606490.8
ENSG00000235351.1_7,AC114730.3
ENSG00000235352.1_2,SGCEP1
ENSG00000235354.1_4,RPS29P16
ENSG00000235355.1,ENSG00000235355.1
ENSG00000235356.2_6,AL592466.1
ENSG00000235357.2_6,LINC01621
ENSG00000235358.2_7,AC093151.3
ENSG00000235361.1_5,AC016292.1
ENSG00000235363.1_4,SNRPGP10
ENSG00000235366.2_7,LINC01055
ENSG00000235368.1_4,SAPCD2P2
ENSG00000235369.1_4,RPL36AP15
ENSG00000235370.6_3,DNM1P51
ENSG00000235371.1_5,AL122018.1
ENSG00000235373.1,ENSG00000235373.1
ENSG00000235374.2_3,SSR4P1
ENSG00000235376.5_4,RPEL1
ENSG00000235377.1_5,AL158047.1
ENSG00000235378.2_4,MRPS10P1
ENSG00000235379.1_4,RPL7P31
ENSG00000235381.1_7,AL596202.1
ENSG00000235382.1_5,MTND4P31
ENSG00000235385.2_6,LINC02154
ENSG00000235386.1_5,AC113174.1
ENSG00000235387.5_7,SPAAR
ENSG00000235388.1,ENSG00000235388.1
ENSG00000235389.2_8,AL583805.2
ENSG00000235390.4_5,AC051619.1
ENSG00000235397.1_7,EPN2-AS1
ENSG00000235399.1_7,AL135902.2
ENSG00000235400.1_5,AC104837.1
ENSG00000235403.1_7,AC114808.1
ENSG00000235407.1_6,CYMP-AS1
ENSG00000235408.5_3,SNORA71B
ENSG00000235410.1_6,AL157896.1
ENSG00000235411.1_5,DRG1P1
ENSG00000235412.1_5,TTTY4B
ENSG00000235413.3_4,KRT18P63
ENSG00000235414.3_4,RPSAP24
ENSG00000235415.1_6,AC005808.1
ENSG00000235416.1_5,TIPINP1
ENSG00000235419.5_8,AC010149.1
ENSG00000235420.7_5,RPL29P30
ENSG00000235421.1_6,AC114501.2
ENSG00000235422.1_5,KATNBL1P3
ENSG00000235424.1_4,SUMO2P10
ENSG00000235425.2_4,RPS7P13
ENSG00000235426.2_6,AL133481.1
ENSG00000235427.1_7,AC006159.1
ENSG00000235428.1,ENSG00000235428.1
ENSG00000235429.1_5,AC083875.1
ENSG00000235430.1_3,ZSWIM5P1
ENSG00000235431.2_6,AC004936.1
ENSG00000235432.1_6,AL663074.2
ENSG00000235433.1_4,MTATP6P17
ENSG00000235434.1_6,AL391883.1
ENSG00000235435.1_7,AC096666.1
ENSG00000235436.10_2,DPY19L2P4
ENSG00000235437.8_7,LINC01278
ENSG00000235438.7_4,ESRRAP2
ENSG00000235440.1_5,RPS2P15
ENSG00000235444.2_4,PSMB3P2
ENSG00000235445.1_8,AC016027.3
ENSG00000235446.2_8,LINC02791
ENSG00000235447.2_4,TRAPPC13P1
ENSG00000235448.3_7,LURAP1L-AS1
ENSG00000235449.2_5,AC098934.3
ENSG00000235450.1_7,AC079760.1
ENSG00000235451.1_4,PNPLA4P1
ENSG00000235453.10_7,SMIM27
ENSG00000235454.1_4,HAUS6P3
ENSG00000235455.1_6,IQCF5-AS1
ENSG00000235459.5_4,RPS26P31
ENSG00000235461.2_7,AC003001.1
ENSG00000235462.1_5,TAB3P1
ENSG00000235463.1_5,AC078974.1
ENSG00000235464.1_4,AC007652.1
ENSG00000235467.1_4,RPL10AP5
ENSG00000235469.1_4,MRPL50P4
ENSG00000235470.5_7,NEURL1-AS1
ENSG00000235472.1_4,EIF4A1P7
ENSG00000235478.5_6,LINC01664
ENSG00000235479.1_4,RAB9AP4
ENSG00000235480.1_7,AC013270.1
ENSG00000235481.3_8,UBE2R2-AS1
ENSG00000235482.1_4,RPL21P135
ENSG00000235483.1_7,GYG2-AS1
ENSG00000235485.1_5,AL021877.1
ENSG00000235486.1_5,ANAPC1P6
ENSG00000235488.1_7,JARID2-AS1
ENSG00000235489.4_4,DBF4P1
ENSG00000235491.1_6,LINC01889
ENSG00000235492.1_5,LINC01221
ENSG00000235493.2_6,LINC01967
ENSG00000235494.2_7,AL590705.2
ENSG00000235495.1_8,AC007422.2
ENSG00000235496.1,ENSG00000235496.1
ENSG00000235497.5_4,AC012506.4
ENSG00000235499.1_6,AC073046.1
ENSG00000235500.2_4,SNX19P2
ENSG00000235501.6_6,AC105942.1
ENSG00000235503.2_6,AC079799.1
ENSG00000235505.7_6,CASP4LP
ENSG00000235508.3_4,RPS2P7
ENSG00000235510.1_5,BX842568.4
ENSG00000235511.1_5,OFD1P18Y
ENSG00000235512.1_6,TAB3-AS2
ENSG00000235513.2_7,L3MBTL2-AS1
ENSG00000235514.1_4,LLPHP2
ENSG00000235518.2_8,AC011196.1
ENSG00000235519.3_7,LINC01815
ENSG00000235521.1_5,USP9YP27
ENSG00000235522.6_7,AC010978.1
ENSG00000235523.1_6,AL135924.2
ENSG00000235524.1_4,MTCO1P23
ENSG00000235525.1_5,FTLP1
ENSG00000235526.1_7,AL355990.2
ENSG00000235527.7_7,HIPK1-AS1
